step_id,case_id,step_name,step_status,performed_by,started_at,completed_at,notes,evidence_reference
CSE-02-CASE-0089-STP-2,CSE-02-CASE-0089,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-09T04:19:00Z,2026-08-09T04:25:00Z,Completed analysis for step 2,HASH-SHA256-892
CSE-02-CASE-0089-STP-3,CSE-02-CASE-0089,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-09T04:24:00Z,2026-08-09T04:33:00Z,Completed analysis for step 3,HASH-SHA256-893
CSE-02-CASE-0090-STP-1,CSE-02-CASE-0090,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-05T09:09:00Z,2026-08-05T09:12:00Z,Completed analysis for step 1,HASH-SHA256-901
CSE-02-CASE-0090-STP-2,CSE-02-CASE-0090,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-05T09:14:00Z,2026-08-05T09:20:00Z,Completed analysis for step 2,HASH-SHA256-902
CSE-02-CASE-0090-STP-3,CSE-02-CASE-0090,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-05T09:19:00Z,2026-08-05T09:28:00Z,Completed analysis for step 3,HASH-SHA256-903
CSE-02-CASE-0090-STP-4,CSE-02-CASE-0090,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-05T09:24:00Z,2026-08-05T09:36:00Z,Completed analysis for step 4,HASH-SHA256-904
CSE-02-CASE-0090-STP-5,CSE-02-CASE-0090,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-05T09:29:00Z,2026-08-05T09:44:00Z,Completed analysis for step 5,HASH-SHA256-905
CSE-02-CASE-0091-STP-1,CSE-02-CASE-0091,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-05T20:41:00Z,2026-08-05T20:44:00Z,Completed analysis for step 1,HASH-SHA256-911
CSE-02-CASE-0091-STP-2,CSE-02-CASE-0091,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-05T20:46:00Z,2026-08-05T20:52:00Z,Completed analysis for step 2,HASH-SHA256-912
CSE-02-CASE-0091-STP-3,CSE-02-CASE-0091,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-05T20:51:00Z,2026-08-05T21:00:00Z,Completed analysis for step 3,HASH-SHA256-913
CSE-02-CASE-0091-STP-4,CSE-02-CASE-0091,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-05T20:56:00Z,2026-08-05T21:08:00Z,Completed analysis for step 4,HASH-SHA256-914
CSE-02-CASE-0092-STP-1,CSE-02-CASE-0092,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-21T12:05:00Z,2026-08-21T12:08:00Z,Completed analysis for step 1,HASH-SHA256-921
CSE-02-CASE-0092-STP-2,CSE-02-CASE-0092,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-21T12:10:00Z,2026-08-21T12:16:00Z,Completed analysis for step 2,HASH-SHA256-922
CSE-02-CASE-0092-STP-3,CSE-02-CASE-0092,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-21T12:15:00Z,2026-08-21T12:24:00Z,Completed analysis for step 3,HASH-SHA256-923
CSE-02-CASE-0092-STP-4,CSE-02-CASE-0092,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-21T12:20:00Z,2026-08-21T12:32:00Z,Completed analysis for step 4,HASH-SHA256-924
CSE-02-CASE-0092-STP-5,CSE-02-CASE-0092,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-21T12:25:00Z,2026-08-21T12:40:00Z,Completed analysis for step 5,HASH-SHA256-925
CSE-02-CASE-0093-STP-1,CSE-02-CASE-0093,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-12T14:39:00Z,2026-08-12T14:42:00Z,Completed analysis for step 1,HASH-SHA256-931
CSE-02-CASE-0093-STP-2,CSE-02-CASE-0093,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-12T14:44:00Z,2026-08-12T14:50:00Z,Completed analysis for step 2,HASH-SHA256-932
CSE-02-CASE-0093-STP-3,CSE-02-CASE-0093,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-12T14:49:00Z,2026-08-12T14:58:00Z,Completed analysis for step 3,HASH-SHA256-933
CSE-02-CASE-0093-STP-4,CSE-02-CASE-0093,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-12T14:54:00Z,2026-08-12T15:06:00Z,Completed analysis for step 4,HASH-SHA256-934
CSE-02-CASE-0093-STP-5,CSE-02-CASE-0093,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-12T14:59:00Z,2026-08-12T15:14:00Z,Completed analysis for step 5,HASH-SHA256-935
CSE-02-CASE-0094-STP-1,CSE-02-CASE-0094,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-30T04:32:00Z,2026-08-30T04:35:00Z,Completed analysis for step 1,HASH-SHA256-941
CSE-02-CASE-0094-STP-2,CSE-02-CASE-0094,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-30T04:37:00Z,2026-08-30T04:43:00Z,Completed analysis for step 2,HASH-SHA256-942
CSE-02-CASE-0094-STP-3,CSE-02-CASE-0094,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-30T04:42:00Z,2026-08-30T04:51:00Z,Completed analysis for step 3,HASH-SHA256-943
CSE-02-CASE-0094-STP-4,CSE-02-CASE-0094,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-30T04:47:00Z,2026-08-30T04:59:00Z,Completed analysis for step 4,HASH-SHA256-944
CSE-02-CASE-0095-STP-1,CSE-02-CASE-0095,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-04T05:19:00Z,2026-08-04T05:22:00Z,Completed analysis for step 1,HASH-SHA256-951
CSE-02-CASE-0095-STP-2,CSE-02-CASE-0095,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-04T05:24:00Z,2026-08-04T05:30:00Z,Completed analysis for step 2,HASH-SHA256-952
CSE-02-CASE-0095-STP-3,CSE-02-CASE-0095,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-04T05:29:00Z,2026-08-04T05:38:00Z,Completed analysis for step 3,HASH-SHA256-953
CSE-02-CASE-0096-STP-1,CSE-02-CASE-0096,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-06T02:22:00Z,2026-08-06T02:25:00Z,Completed analysis for step 1,HASH-SHA256-961
CSE-02-CASE-0096-STP-2,CSE-02-CASE-0096,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-06T02:27:00Z,2026-08-06T02:33:00Z,Completed analysis for step 2,HASH-SHA256-962
CSE-02-CASE-0096-STP-3,CSE-02-CASE-0096,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-06T02:32:00Z,2026-08-06T02:41:00Z,Completed analysis for step 3,HASH-SHA256-963
CSE-02-CASE-0097-STP-1,CSE-02-CASE-0097,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-11T13:00:00Z,2026-08-11T13:03:00Z,Completed analysis for step 1,HASH-SHA256-971
CSE-02-CASE-0097-STP-2,CSE-02-CASE-0097,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-11T13:05:00Z,2026-08-11T13:11:00Z,Completed analysis for step 2,HASH-SHA256-972
CSE-02-CASE-0097-STP-3,CSE-02-CASE-0097,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-11T13:10:00Z,2026-08-11T13:19:00Z,Completed analysis for step 3,HASH-SHA256-973
CSE-02-CASE-0097-STP-4,CSE-02-CASE-0097,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-11T13:15:00Z,2026-08-11T13:27:00Z,Completed analysis for step 4,HASH-SHA256-974
CSE-02-CASE-0097-STP-5,CSE-02-CASE-0097,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-11T13:20:00Z,2026-08-11T13:35:00Z,Completed analysis for step 5,HASH-SHA256-975
CSE-02-CASE-0098-STP-1,CSE-02-CASE-0098,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-09T13:15:00Z,2026-08-09T13:18:00Z,Completed analysis for step 1,HASH-SHA256-981
CSE-02-CASE-0098-STP-2,CSE-02-CASE-0098,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-09T13:20:00Z,2026-08-09T13:26:00Z,Completed analysis for step 2,HASH-SHA256-982
CSE-02-CASE-0098-STP-3,CSE-02-CASE-0098,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-09T13:25:00Z,2026-08-09T13:34:00Z,Completed analysis for step 3,HASH-SHA256-983
CSE-02-CASE-0099-STP-1,CSE-02-CASE-0099,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-19T18:07:00Z,2026-08-19T18:10:00Z,Completed analysis for step 1,HASH-SHA256-991
CSE-02-CASE-0099-STP-2,CSE-02-CASE-0099,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-19T18:12:00Z,2026-08-19T18:18:00Z,Completed analysis for step 2,HASH-SHA256-992
CSE-02-CASE-0099-STP-3,CSE-02-CASE-0099,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-19T18:17:00Z,2026-08-19T18:26:00Z,Completed analysis for step 3,HASH-SHA256-993
CSE-02-CASE-0099-STP-4,CSE-02-CASE-0099,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-19T18:22:00Z,2026-08-19T18:34:00Z,Completed analysis for step 4,HASH-SHA256-994
CSE-02-CASE-0099-STP-5,CSE-02-CASE-0099,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-19T18:27:00Z,2026-08-19T18:42:00Z,Completed analysis for step 5,HASH-SHA256-995
CSE-02-CASE-0100-STP-1,CSE-02-CASE-0100,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-05T07:15:00Z,2026-08-05T07:18:00Z,Completed analysis for step 1,HASH-SHA256-1001
CSE-02-CASE-0100-STP-2,CSE-02-CASE-0100,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-05T07:20:00Z,2026-08-05T07:26:00Z,Completed analysis for step 2,HASH-SHA256-1002
CSE-02-CASE-0100-STP-3,CSE-02-CASE-0100,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-05T07:25:00Z,2026-08-05T07:34:00Z,Completed analysis for step 3,HASH-SHA256-1003
CSE-02-CASE-0100-STP-4,CSE-02-CASE-0100,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-05T07:30:00Z,2026-08-05T07:42:00Z,Completed analysis for step 4,HASH-SHA256-1004
CSE-02-CASE-0101-STP-1,CSE-02-CASE-0101,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-17T15:49:00Z,2026-08-17T15:52:00Z,Completed analysis for step 1,HASH-SHA256-1011
CSE-02-CASE-0101-STP-2,CSE-02-CASE-0101,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-17T15:54:00Z,2026-08-17T16:00:00Z,Completed analysis for step 2,HASH-SHA256-1012
CSE-02-CASE-0101-STP-3,CSE-02-CASE-0101,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-17T15:59:00Z,2026-08-17T16:08:00Z,Completed analysis for step 3,HASH-SHA256-1013
CSE-02-CASE-0102-STP-1,CSE-02-CASE-0102,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-16T20:40:00Z,2026-08-16T20:43:00Z,Completed analysis for step 1,HASH-SHA256-1021
CSE-02-CASE-0102-STP-2,CSE-02-CASE-0102,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-16T20:45:00Z,2026-08-16T20:51:00Z,Completed analysis for step 2,HASH-SHA256-1022
CSE-02-CASE-0102-STP-3,CSE-02-CASE-0102,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-16T20:50:00Z,2026-08-16T20:59:00Z,Completed analysis for step 3,HASH-SHA256-1023
CSE-02-CASE-0103-STP-1,CSE-02-CASE-0103,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-29T10:27:00Z,2026-08-29T10:30:00Z,Completed analysis for step 1,HASH-SHA256-1031
CSE-02-CASE-0103-STP-2,CSE-02-CASE-0103,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-29T10:32:00Z,2026-08-29T10:38:00Z,Completed analysis for step 2,HASH-SHA256-1032
CSE-02-CASE-0103-STP-3,CSE-02-CASE-0103,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-29T10:37:00Z,2026-08-29T10:46:00Z,Completed analysis for step 3,HASH-SHA256-1033
CSE-02-CASE-0103-STP-4,CSE-02-CASE-0103,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-29T10:42:00Z,2026-08-29T10:54:00Z,Completed analysis for step 4,HASH-SHA256-1034
CSE-02-CASE-0103-STP-5,CSE-02-CASE-0103,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-29T10:47:00Z,2026-08-29T11:02:00Z,Completed analysis for step 5,HASH-SHA256-1035
CSE-02-CASE-0104-STP-1,CSE-02-CASE-0104,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-22T02:47:00Z,2026-08-22T02:50:00Z,Completed analysis for step 1,HASH-SHA256-1041
CSE-02-CASE-0104-STP-2,CSE-02-CASE-0104,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-22T02:52:00Z,2026-08-22T02:58:00Z,Completed analysis for step 2,HASH-SHA256-1042
CSE-02-CASE-0104-STP-3,CSE-02-CASE-0104,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-22T02:57:00Z,2026-08-22T03:06:00Z,Completed analysis for step 3,HASH-SHA256-1043
CSE-02-CASE-0104-STP-4,CSE-02-CASE-0104,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-22T03:02:00Z,2026-08-22T03:14:00Z,Completed analysis for step 4,HASH-SHA256-1044
CSE-02-CASE-0105-STP-1,CSE-02-CASE-0105,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-18T03:41:00Z,2026-08-18T03:44:00Z,Completed analysis for step 1,HASH-SHA256-1051
CSE-02-CASE-0105-STP-2,CSE-02-CASE-0105,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-18T03:46:00Z,2026-08-18T03:52:00Z,Completed analysis for step 2,HASH-SHA256-1052
CSE-02-CASE-0105-STP-3,CSE-02-CASE-0105,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-18T03:51:00Z,2026-08-18T04:00:00Z,Completed analysis for step 3,HASH-SHA256-1053
CSE-02-CASE-0105-STP-4,CSE-02-CASE-0105,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-18T03:56:00Z,2026-08-18T04:08:00Z,Completed analysis for step 4,HASH-SHA256-1054
CSE-02-CASE-0106-STP-1,CSE-02-CASE-0106,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-15T15:38:00Z,2026-08-15T15:41:00Z,Completed analysis for step 1,HASH-SHA256-1061
CSE-02-CASE-0106-STP-2,CSE-02-CASE-0106,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-15T15:43:00Z,2026-08-15T15:49:00Z,Completed analysis for step 2,HASH-SHA256-1062
CSE-02-CASE-0106-STP-3,CSE-02-CASE-0106,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-15T15:48:00Z,2026-08-15T15:57:00Z,Completed analysis for step 3,HASH-SHA256-1063
CSE-02-CASE-0106-STP-4,CSE-02-CASE-0106,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-15T15:53:00Z,2026-08-15T16:05:00Z,Completed analysis for step 4,HASH-SHA256-1064
CSE-02-CASE-0107-STP-1,CSE-02-CASE-0107,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-14T18:50:00Z,2026-08-14T18:53:00Z,Completed analysis for step 1,HASH-SHA256-1071
CSE-02-CASE-0107-STP-2,CSE-02-CASE-0107,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-14T18:55:00Z,2026-08-14T19:01:00Z,Completed analysis for step 2,HASH-SHA256-1072
CSE-02-CASE-0107-STP-3,CSE-02-CASE-0107,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-14T19:00:00Z,2026-08-14T19:09:00Z,Completed analysis for step 3,HASH-SHA256-1073
CSE-02-CASE-0108-STP-1,CSE-02-CASE-0108,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-03T10:16:00Z,2026-08-03T10:19:00Z,Completed analysis for step 1,HASH-SHA256-1081
CSE-02-CASE-0108-STP-2,CSE-02-CASE-0108,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-03T10:21:00Z,2026-08-03T10:27:00Z,Completed analysis for step 2,HASH-SHA256-1082
CSE-02-CASE-0108-STP-3,CSE-02-CASE-0108,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-03T10:26:00Z,2026-08-03T10:35:00Z,Completed analysis for step 3,HASH-SHA256-1083
CSE-02-CASE-0108-STP-4,CSE-02-CASE-0108,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-03T10:31:00Z,2026-08-03T10:43:00Z,Completed analysis for step 4,HASH-SHA256-1084
CSE-02-CASE-0108-STP-5,CSE-02-CASE-0108,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-03T10:36:00Z,2026-08-03T10:51:00Z,Completed analysis for step 5,HASH-SHA256-1085
CSE-02-CASE-0109-STP-1,CSE-02-CASE-0109,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-19T01:33:00Z,2026-08-19T01:36:00Z,Completed analysis for step 1,HASH-SHA256-1091
CSE-02-CASE-0109-STP-2,CSE-02-CASE-0109,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-19T01:38:00Z,2026-08-19T01:44:00Z,Completed analysis for step 2,HASH-SHA256-1092
CSE-02-CASE-0109-STP-3,CSE-02-CASE-0109,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-19T01:43:00Z,2026-08-19T01:52:00Z,Completed analysis for step 3,HASH-SHA256-1093
CSE-02-CASE-0109-STP-4,CSE-02-CASE-0109,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-19T01:48:00Z,2026-08-19T02:00:00Z,Completed analysis for step 4,HASH-SHA256-1094
CSE-02-CASE-0109-STP-5,CSE-02-CASE-0109,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-19T01:53:00Z,2026-08-19T02:08:00Z,Completed analysis for step 5,HASH-SHA256-1095
CSE-02-CASE-0110-STP-1,CSE-02-CASE-0110,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-02T17:45:00Z,2026-08-02T17:48:00Z,Completed analysis for step 1,HASH-SHA256-1101
CSE-02-CASE-0110-STP-2,CSE-02-CASE-0110,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-02T17:50:00Z,2026-08-02T17:56:00Z,Completed analysis for step 2,HASH-SHA256-1102
CSE-02-CASE-0110-STP-3,CSE-02-CASE-0110,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-02T17:55:00Z,2026-08-02T18:04:00Z,Completed analysis for step 3,HASH-SHA256-1103
CSE-02-CASE-0111-STP-1,CSE-02-CASE-0111,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-22T23:25:00Z,2026-08-22T23:28:00Z,Completed analysis for step 1,HASH-SHA256-1111
CSE-02-CASE-0111-STP-2,CSE-02-CASE-0111,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-22T23:30:00Z,2026-08-22T23:36:00Z,Completed analysis for step 2,HASH-SHA256-1112
CSE-02-CASE-0111-STP-3,CSE-02-CASE-0111,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-22T23:35:00Z,2026-08-22T23:44:00Z,Completed analysis for step 3,HASH-SHA256-1113
CSE-02-CASE-0112-STP-1,CSE-02-CASE-0112,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-25T16:50:00Z,2026-08-25T16:53:00Z,Completed analysis for step 1,HASH-SHA256-1121
CSE-02-CASE-0112-STP-2,CSE-02-CASE-0112,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-25T16:55:00Z,2026-08-25T17:01:00Z,Completed analysis for step 2,HASH-SHA256-1122
CSE-02-CASE-0112-STP-3,CSE-02-CASE-0112,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-25T17:00:00Z,2026-08-25T17:09:00Z,Completed analysis for step 3,HASH-SHA256-1123
CSE-02-CASE-0112-STP-4,CSE-02-CASE-0112,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-25T17:05:00Z,2026-08-25T17:17:00Z,Completed analysis for step 4,HASH-SHA256-1124
CSE-02-CASE-0112-STP-5,CSE-02-CASE-0112,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-25T17:10:00Z,2026-08-25T17:25:00Z,Completed analysis for step 5,HASH-SHA256-1125
CSE-02-CASE-0113-STP-1,CSE-02-CASE-0113,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-23T06:27:00Z,2026-08-23T06:30:00Z,Completed analysis for step 1,HASH-SHA256-1131
CSE-02-CASE-0113-STP-2,CSE-02-CASE-0113,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-23T06:32:00Z,2026-08-23T06:38:00Z,Completed analysis for step 2,HASH-SHA256-1132
CSE-02-CASE-0113-STP-3,CSE-02-CASE-0113,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-23T06:37:00Z,2026-08-23T06:46:00Z,Completed analysis for step 3,HASH-SHA256-1133
CSE-02-CASE-0113-STP-4,CSE-02-CASE-0113,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-23T06:42:00Z,2026-08-23T06:54:00Z,Completed analysis for step 4,HASH-SHA256-1134
CSE-02-CASE-0114-STP-1,CSE-02-CASE-0114,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-12T08:26:00Z,2026-08-12T08:29:00Z,Completed analysis for step 1,HASH-SHA256-1141
CSE-02-CASE-0114-STP-2,CSE-02-CASE-0114,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-12T08:31:00Z,2026-08-12T08:37:00Z,Completed analysis for step 2,HASH-SHA256-1142
CSE-02-CASE-0114-STP-3,CSE-02-CASE-0114,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-12T08:36:00Z,2026-08-12T08:45:00Z,Completed analysis for step 3,HASH-SHA256-1143
CSE-02-CASE-0115-STP-1,CSE-02-CASE-0115,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-06T07:54:00Z,2026-08-06T07:57:00Z,Completed analysis for step 1,HASH-SHA256-1151
CSE-02-CASE-0115-STP-2,CSE-02-CASE-0115,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-06T07:59:00Z,2026-08-06T08:05:00Z,Completed analysis for step 2,HASH-SHA256-1152
CSE-02-CASE-0115-STP-3,CSE-02-CASE-0115,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-06T08:04:00Z,2026-08-06T08:13:00Z,Completed analysis for step 3,HASH-SHA256-1153
CSE-02-CASE-0115-STP-4,CSE-02-CASE-0115,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-06T08:09:00Z,2026-08-06T08:21:00Z,Completed analysis for step 4,HASH-SHA256-1154
CSE-02-CASE-0116-STP-1,CSE-02-CASE-0116,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-15T18:21:00Z,2026-08-15T18:24:00Z,Completed analysis for step 1,HASH-SHA256-1161
CSE-02-CASE-0116-STP-2,CSE-02-CASE-0116,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-15T18:26:00Z,2026-08-15T18:32:00Z,Completed analysis for step 2,HASH-SHA256-1162
CSE-02-CASE-0116-STP-3,CSE-02-CASE-0116,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-15T18:31:00Z,2026-08-15T18:40:00Z,Completed analysis for step 3,HASH-SHA256-1163
CSE-02-CASE-0117-STP-1,CSE-02-CASE-0117,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-05T13:55:00Z,2026-08-05T13:58:00Z,Completed analysis for step 1,HASH-SHA256-1171
CSE-02-CASE-0117-STP-2,CSE-02-CASE-0117,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-05T14:00:00Z,2026-08-05T14:06:00Z,Completed analysis for step 2,HASH-SHA256-1172
CSE-02-CASE-0117-STP-3,CSE-02-CASE-0117,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-05T14:05:00Z,2026-08-05T14:14:00Z,Completed analysis for step 3,HASH-SHA256-1173
CSE-02-CASE-0117-STP-4,CSE-02-CASE-0117,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-05T14:10:00Z,2026-08-05T14:22:00Z,Completed analysis for step 4,HASH-SHA256-1174
CSE-02-CASE-0117-STP-5,CSE-02-CASE-0117,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-05T14:15:00Z,2026-08-05T14:30:00Z,Completed analysis for step 5,HASH-SHA256-1175
CSE-02-CASE-0118-STP-1,CSE-02-CASE-0118,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-14T23:48:00Z,2026-08-14T23:51:00Z,Completed analysis for step 1,HASH-SHA256-1181
CSE-02-CASE-0118-STP-2,CSE-02-CASE-0118,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-14T23:53:00Z,2026-08-14T23:59:00Z,Completed analysis for step 2,HASH-SHA256-1182
CSE-02-CASE-0118-STP-3,CSE-02-CASE-0118,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-14T23:58:00Z,2026-08-15T00:07:00Z,Completed analysis for step 3,HASH-SHA256-1183
CSE-02-CASE-0118-STP-4,CSE-02-CASE-0118,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-15T00:03:00Z,2026-08-15T00:15:00Z,Completed analysis for step 4,HASH-SHA256-1184
CSE-02-CASE-0119-STP-1,CSE-02-CASE-0119,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-14T11:31:00Z,2026-08-14T11:34:00Z,Completed analysis for step 1,HASH-SHA256-1191
CSE-02-CASE-0119-STP-2,CSE-02-CASE-0119,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-14T11:36:00Z,2026-08-14T11:42:00Z,Completed analysis for step 2,HASH-SHA256-1192
CSE-02-CASE-0119-STP-3,CSE-02-CASE-0119,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-14T11:41:00Z,2026-08-14T11:50:00Z,Completed analysis for step 3,HASH-SHA256-1193
CSE-02-CASE-0120-STP-1,CSE-02-CASE-0120,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-08T20:47:00Z,2026-08-08T20:50:00Z,Completed analysis for step 1,HASH-SHA256-1201
CSE-02-CASE-0120-STP-2,CSE-02-CASE-0120,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-08T20:52:00Z,2026-08-08T20:58:00Z,Completed analysis for step 2,HASH-SHA256-1202
CSE-02-CASE-0120-STP-3,CSE-02-CASE-0120,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-08T20:57:00Z,2026-08-08T21:06:00Z,Completed analysis for step 3,HASH-SHA256-1203
